,Unnamed: 0,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded,Cowpea,Maize,Sorghum,crop
399,413,2020-01-01,Qoryooley,207773.35359388727,41554.67071877749,18464.364663337343,15881.85367210333,2582.510991234012,0.4443390921876267,0.0621473097142613,0.02,34.233333333333334,0.5183333333333334,15.0,5.666666666666667,5.333333333333333,1.934555,44.44943,0.4647070601850455,0.4801347611599085,1,True,0.0357956689722818,65,490.0,9.84,6.576,168.80533333333332
400,414,2020-01-01,Borama,453433.5705113778,90686.71410227555,19395.284951249945,16949.293222411277,2445.991728838668,0.2138712946350238,0.0269718861583197,0.06,51.92,0.2566666666666666,5.0,2.833333333333333,1.3333333333333333,10.18763,43.17024,0.2736328112610178,0.1412881669919613,1,False,-0.0725831276430624,17,,,,
401,415,2020-01-01,Jowhar,156219.50041752722,31243.90008350544,13941.26663878177,11754.298841559808,2186.967797221964,0.4462076309782391,0.0699966326667562,0.04,37.53333333333333,0.37,15.0,4.0,9.833333333333334,2.993369,45.56808,0.4607258650079849,0.4604083984124952,1,True,0.014200767434256,52,80.0,2.0,3.61,28.536666666666665
402,416,2020-01-01,Bossaso,467020.202029273,93404.0404058546,40007.212576281934,33278.36729495788,6728.845281324061,0.4283242181220916,0.0720401949646526,0.1,13.6,0.1733333333333333,12.433333333333332,8.0,5.333333333333333,10.9218,49.39968,0.3081383281834315,0.4153248254892724,1,False,-0.0129993926328191,18,,,,
403,417,2020-01-01,Jamaame,61241.84415452506,12248.368830905012,5393.976855061052,4450.358172697147,943.6186823639056,0.4403832811966767,0.0770403549559164,0.11,34.31333333333333,0.4533333333333333,10.0,5.166666666666667,1.8,0.124303,42.80163000000001,0.532680040708361,0.3833278902677988,1,False,-0.0570553909288779,49,,559.436,,
404,418,2020-01-01,Baraawe,56743.49512043875,11348.69902408775,5055.653197531256,4331.442417260116,724.21078027114,0.4454830625784129,0.0638144318334633,0.04,23.975,0.3999999999999999,,5.833333333333333,1.6666666666666667,1.10831,43.84067000000001,0.4680395945111392,0.4505242752665433,1,True,0.0050412126881304,11,120.0,2.34,,
405,419,2020-01-01,Xarardheere,33447.63645086472,6689.527290172944,2650.91335944573,2207.7022023441323,443.2111571015984,0.3962781291497199,0.0662544807542208,0.01,26.45,0.2583333333333333,7.333333333333333,1.5,,4.793407,47.83268,0.2395519799571875,0.3925848407833757,1,False,-0.0036932883663441,75,2.28,,1320.0,
406,420,2020-01-01,Baki,99156.511924614,19831.3023849228,4842.65394907325,4139.346820237769,703.307128835481,0.2441924314943121,0.0354644952300352,0.06,38.81333333333333,0.1766666666666666,,0.1666666666666666,1.0,10.28566,43.7321,0.3180265223059977,0.2082093691694821,1,False,-0.03598306232483,7,,,,
407,421,2020-01-01,Baidoa,515337.07436101953,103067.41487220392,63681.0,51750.0,11931.0,0.6178577398003026,0.1157591855271966,0.14,84.93166666666666,0.4766666666666667,25.0,7.166666666666667,7.0,3.266359,43.63929,0.5737354286751378,0.4809737260837505,1,False,-0.136884013716552,6,2.31,3.2,20.8,8.77
408,422,2020-01-01,Hargeysa,1044086.4877006176,208817.2975401236,42388.72440511052,36791.10751590973,5597.6168892007845,0.2029943156263941,0.0268062893023755,0.11,40.60833333333333,0.2216666666666666,9.0,4.166666666666667,1.6,9.521626,44.28073,0.2213906679944643,0.1277865307901176,1,False,-0.0752077848362765,45,,,,
409,423,2020-01-01,Dhuusamarreeb,99941.44028730367,19988.28805746074,8386.133729923802,6729.8858379922085,1656.247891931595,0.4195523751616953,0.0828609177119293,0.22,28.951666666666668,0.2516666666666666,21.666666666666668,2.833333333333333,3.0,5.441128,46.68404999999999,0.350049306671516,0.3225435261156694,1,False,-0.0970088490460259,36,,,,
410,424,2020-01-01,Ceel Buur,66069.73342448812,13213.946684897626,5455.897287283129,4496.853628377562,959.0436589055672,0.4128893068350834,0.0725781389750625,0.17,27.68,0.2683333333333333,,0.6666666666666666,1.3333333333333333,4.760488,46.84157,0.3777466079633201,0.3266989556530952,1,False,-0.0861903511819882,32,1200.0,,900.0,
411,425,2020-01-01,Badhaadhe,45955.77503381839,9191.155006763678,3207.317818840169,2788.187319096605,419.1304997435648,0.3489569935965541,0.0456015048636576,0.04,87.57666666666667,0.5850000000000001,,0.3333333333333333,3.75,-0.8536984000000002,41.42942,0.4823586641167936,0.2639538679142639,1,False,-0.0850031256822901,4,,896.0,,
412,426,2020-01-01,Xudur,79231.76914493041,15846.353828986084,8708.355724479083,7133.23521820422,1575.1205062748636,0.549549493748511,0.0993995541986232,0.07,62.72833333333333,0.4016666666666666,30.0,5.0,4.333333333333333,4.188905999999999,43.90622,0.5457788588250408,0.4469897765997728,1,False,-0.1025597171487382,77,212.0,78.0,2.52,97.50666666666666
413,427,2020-01-01,Gebiley,97440.90188899483,19488.180377798966,5198.8964443015975,4466.403854035565,732.4925902660333,0.2667717736348647,0.0375865050541348,0.07,48.02666666666666,0.2683333333333333,11.666666666666666,2.833333333333333,,9.859568,43.68093,0.2418992297764819,0.1675903119868637,1,False,-0.099181461648001,44,,,,
414,428,2020-01-01,Diinsoor,139564.3460664642,27912.86921329284,17619.561889201424,14286.84323991234,3332.718649289084,0.631234351243638,0.1193972079266561,0.08,77.57833333333333,0.4666666666666667,33.333333333333336,4.833333333333333,2.0,2.102024,42.90189,0.5512844916157692,0.4420162648228424,1,False,-0.1892180864207956,37,1200.0,1140.0,19.2,786.4
415,429,2020-01-01,Baardheere,101132.70882160284,20226.54176432057,5025.017762331383,4396.203188909247,628.8145734221365,0.2484368223141074,0.0310885855204056,0.08,91.35833333333332,0.4383333333333333,8.0,3.8333333333333335,2.333333333333333,2.102048,41.70671,0.5213965829380455,0.2304840065259306,1,False,-0.0179528157881768,3,80.0,1510.0,5.2,531.7333333333333
416,430,2020-01-01,Zeylac,72825.10892154372,14565.021784308745,4567.819764297334,4079.369410722656,488.4503535746777,0.3136157179811676,0.0335358477871208,0.16,27.365,0.13,5.166666666666667,1.8333333333333333,1.0,10.89293,43.16827,0.2649276406311697,0.2477857878475798,1,False,-0.0658299301335878,78,,,,
417,431,2020-01-01,Garoowe,209903.80300784105,41980.7606015682,12308.901217810397,10849.755947579906,1459.1452702304905,0.2932033874905685,0.0347574757894211,0.11,12.381666666666668,0.1683333333333333,7.395833333333333,4.666666666666667,1.6,8.470396000000001,48.78639,0.3712592237262992,0.3761939925204259,1,True,0.0829906050298573,43,,,,
418,432,2020-01-01,Doolow,56310.36134752707,11262.072269505416,4799.090674837669,3875.819656854842,923.2710179828272,0.4261285631981143,0.0819805623590953,0.21,52.44,0.2716666666666666,,0.8333333333333334,2.0,4.002533000000001,42.1408,0.5545845681860391,0.3757435851904466,1,False,-0.0503849780076677,38,44.0,1040.0,72.0,385.3333333333333
419,433,2020-01-01,Afmadow,164086.06642208935,32817.21328441787,11434.48950737686,9397.96243715157,2036.5270702252908,0.3484296307635035,0.0620566728983129,0.06,106.91333333333334,0.4516666666666666,28.33333333333333,5.333333333333333,4.5,0.5909003,41.78618,0.5119018086833421,0.2780875765609288,1,False,-0.0703420542025746,2,,696.0,,
420,434,2020-01-01,Saakow,59940.06305790711,11988.01261158142,4893.714229172101,4111.610206524517,782.1040226475845,0.4082173073829072,0.065240507162297,0.13,96.53666666666668,0.4316666666666666,28.791666666666668,6.0,2.5,1.628627,42.06274000000001,0.4181286549707602,,1,,,67,580.0,,6.0,
421,435,2020-01-01,Garbahaarey,121987.57856052738,24397.515712105484,9876.939894595913,7899.972829281591,1976.9670653143216,0.4048338368195087,0.0810314906092424,0.22,72.48166666666667,0.3716666666666666,,1.0,1.75,3.205999,42.35913,0.5554649634831142,0.3596606279203213,1,False,-0.0451732088991874,42,48.0,1200.0,240.0,496.0
422,436,2020-01-01,Eyl,68592.70274749439,13718.54054949888,4499.324024304887,3906.301210165071,593.0228141398163,0.3279739567099389,0.0432278354975215,0.14,19.665000000000003,0.1833333333333333,,2.1666666666666665,,8.094348,49.56446,0.389948051145162,0.345604315497886,1,True,0.0176303587879471,39,,,,
423,437,2020-01-01,Afgooye,191430.83595608792,38286.16719121759,17199.00918909231,14577.63437615681,2621.3748129355013,0.4492225378213771,0.068467935164239,0.06,29.815,0.3583333333333333,,5.0,21.166666666666668,2.236402,45.07666,0.462159131461528,0.4582353863030873,1,True,0.0090128484817101,1,929.0,4.98,13.8,315.9266666666667
424,438,2020-01-01,Laasqoray,252496.8009464263,50499.36018928528,21031.839125864844,17894.245643198698,3137.593482666145,0.4164773384659096,0.0621313511875317,0.08,12.036666666666669,0.1766666666666666,,0.8333333333333334,2.0,10.53805,48.69515999999999,0.3657972542777379,,1,,,56,,,,
425,439,2020-01-01,Adan Yabaal,35879.125006250986,7175.825001250198,2243.2433449312334,2009.4715911163207,233.77175381491176,0.3126112111904077,0.0325776832314309,0.0,32.809999999999995,0.3283333333333333,15.0,2.6666666666666665,3.0,3.549436,46.54467,0.3406226826633605,0.2890189520624303,1,False,-0.0235922591279774,0,160.0,,140.0,
426,440,2020-01-01,Galdogob,72579.72676632993,14515.945353265986,6745.420650296242,5541.018845791563,1204.4018045046769,0.4646904136201208,0.0829709519562013,0.11,25.891666666666666,0.2416666666666666,,0.8333333333333334,,7.039169,47.22166000000001,0.3845598383707495,0.4141636814549462,1,False,-0.0505267321651746,41,,,,
427,441,2020-01-01,Gaalkacyo,377472.8691812072,75494.57383624143,36072.53523808857,29294.76980912758,6777.765428960982,0.4778162642037701,0.0897781798684356,0.15,20.613333333333333,0.2166666666666666,20.0,3.8333333333333335,4.833333333333333,6.935230000000001,47.68801,0.3602422105460542,0.4371415325518246,1,False,-0.0406747316519455,40,,,,
428,442,2020-01-01,Ceerigaabo,195780.6408246796,39156.12816493592,15503.278570567762,13019.25407873844,2484.0244918293224,0.3959349225046938,0.0634389713243852,0.08,25.305,0.1683333333333333,45.0,0.8333333333333334,4.0,10.29076,47.8071,0.3969125115565767,0.2514301767289815,1,False,-0.1445047457757123,35,,,,
429,443,2020-01-01,Hobyo,69851.37649863526,13970.27529972705,5178.476798949392,4445.740890197681,732.7359087517107,0.3706782212839118,0.0524496398983652,0.12,22.286666666666665,0.2116666666666666,,3.0,1.5,5.971543,48.20153,0.3487584354785739,0.306084466714388,1,False,-0.0645937545695238,46,200.0,,480.0,
430,444,2020-01-01,Xudun,33133.18631057008,6626.637262114017,2365.599073385023,1998.1069315436769,367.4921418413466,0.3569833355614147,0.0554568067189043,0.07,20.423333333333336,0.185,,0.6666666666666666,,9.141643,47.50746999999999,0.3752507299375622,0.2022031084955485,1,False,-0.1547802270658662,76,,,,
431,445,2020-01-01,Balcad,183232.62183404109,36646.52436680822,14289.41106820383,12563.641562524052,1725.769505679777,0.3899254108022901,0.047092310539628,0.03,27.115,0.3516666666666666,,5.0,13.5,2.488555,45.65908,0.4207892941616012,0.3992414113024258,1,True,0.0093160005001357,8,220.0,2.8,2.8,75.2
432,446,2020-01-01,Ceel Dheer,72923.28166112433,14584.656332224864,5438.550748334573,4452.925248635075,985.6254996994973,0.3728953651323323,0.0675796177330386,0.08,31.12,0.2833333333333333,19.666666666666668,0.3333333333333333,1.0,4.051839,47.04731999999999,0.302048788800896,0.2858416181007885,1,False,-0.0870537470315437,33,2.88,,1740.0,
433,447,2020-01-01,Tayeeglow,51734.09343957278,10346.818687914558,5364.947207226323,4434.854646695194,930.09256053113,0.5185117637649114,0.0898916457884306,0.02,51.278333333333336,0.4566666666666666,,1.5,1.0,3.835937,44.52907,0.5481180166869125,0.4117135401565671,1,False,-0.1067982236083442,72,374.0,90.0,3.412,155.804
434,448,2020-01-01,Banadir,2228463.313873727,445692.6627747454,201114.12244444448,162060.76659259267,39053.355851851855,0.4512394733904072,0.0876239595435959,0.06,18.205,,,8.666666666666666,50.833333333333336,2.110552,45.42547,0.4536122788198948,0.464595584853251,1,True,0.0133561114628437,9,,,,
435,449,2020-01-01,Wanla Weyn,66458.64225526834,13291.728451053668,5512.131610110005,4809.055375183537,703.0762349264677,0.4147038987749591,0.0528957717963861,0.01,43.48166666666666,0.355,6.0,3.6666666666666665,3.6666666666666665,2.791644,44.90646999999999,0.4732566779470763,0.4289798374962383,1,True,0.0142759387212791,74,640.0,,16.824,
436,450,2020-01-01,Iskushuban,62263.5591153372,12452.711823067442,4213.873022992331,3616.002063366148,597.8709596261839,0.3383899894950222,0.0480113061412604,0.12,12.113333333333332,0.15,30.0,2.333333333333333,2.5,10.5516,50.50521,0.4394605539382136,0.3742070183891431,1,True,0.0358170288941209,47,,,,
437,451,2020-01-01,Ceel Waaq,39782.22182364527,7956.444364729054,2306.5199043648145,2003.128524459568,303.3913799052467,0.2898932988948713,0.0381315278530924,0.05,75.375,0.4733333333333334,13.379166666666668,5.166666666666667,1.75,2.6789779999999994,41.44526,0.4894280635303719,0.2331280633404549,1,False,-0.0567652355544164,34,,,,
438,452,2020-01-01,Bandarbeyla,15022.505537564746,3004.501107512949,974.5186383476268,850.3493217797992,124.1693165678275,0.3243528970286548,0.0413277652843375,0.1,31.78333333333333,0.1583333333333333,30.0,1.8333333333333333,,9.229735,50.32945,0.3730940069179668,0.3404326123128119,1,True,0.0160797152841571,10,,,,
439,453,2020-01-01,Waajid,69575.12337121068,13915.02467424214,7392.137144588551,6083.895166794488,1308.2419777940609,0.5312342103332384,0.0940165043484058,0.05,76.36,0.3883333333333333,,4.0,1.0,3.81645,43.43285,0.5458546307673043,0.4367229608336327,1,False,-0.0945112494996056,73,130.0,48.0,1480.0,552.6666666666666
440,454,2020-01-01,Jalalaqsi,100262.70714634696,20052.54142926939,9494.963697642625,7923.032082008362,1571.9316156342609,0.4735042553650304,0.0783906429605882,0.01,42.185,0.37,,2.833333333333333,2.833333333333333,3.40329,45.61273,0.5921047430628529,0.4544457188450606,1,False,-0.0190585365199698,48,44.0,780.0,1916.915,913.6383333333333
441,455,2020-07-01,Qandala,52515.0,10503.0,4558.0,3744.0,814.0,0.4339712463105779,0.0775016661906122,0.13,18.923333333333336,0.205,,0.3333333333333333,,11.060160000000002,50.08869000000001,0.4205569846330418,0.3550690147548786,7,False,-0.0789022315556992,62,,,,
442,456,2020-07-01,Banadir,2228463.0,445693.0,207067.0,169960.0,37107.0,0.464595584853251,0.0832568606641791,0.06,40.56666666666667,,530.0,5.833333333333333,47.833333333333336,2.110552,45.42547,0.4512394733904072,0.4319770246468998,7,False,-0.0326185602063511,9,,,,
443,457,2020-07-01,Bulo Burto,90880.0,18176.0,8281.0,7015.0,1266.0,0.4556007922535211,0.0696522887323943,0.03,31.808333333333334,0.355,11.666666666666666,2.5,4.0,3.900063,45.53233,0.4798138405125635,0.1980742778541953,7,False,-0.2575265143993258,20,14.0,100.0,298.0,137.33333333333334
444,458,2020-07-01,Afmadow,164086.0,32817.0,9126.0,7313.0,1813.0,0.2780875765609288,0.0552457567724045,0.06,73.02333333333333,0.4466666666666667,25.625,4.333333333333333,5.333333333333333,0.5909003,41.78618,0.3484296307635035,0.3018436690537864,7,True,0.0237560924928575,2,52.0,544.0,,
445,459,2020-07-01,Owdweyne,87385.0,17477.0,2310.0,1948.0,362.0,0.132173714024146,0.0207129370029181,0.12,35.681666666666665,0.235,,0.5,1.0,9.257388,45.01097000000001,0.2163547982087805,0.1948497854077253,7,True,0.0626760713835793,61,,,200.0,
446,460,2020-07-01,Afgooye,191431.0,38286.0,17544.0,14278.0,3266.0,0.4582353863030873,0.085305333542287,0.06,36.1,0.3083333333333333,,4.833333333333333,22.5,2.236402,45.07666,0.4492225378213771,0.4841321666449001,7,True,0.0258967803418128,1,492.0,11.12,1040.0,514.3733333333333
447,461,2020-07-01,Sheikh,71386.0,14277.0,2078.0,1909.0,169.0,0.1455487847587028,0.0118372207046298,0.12,51.565,0.2566666666666666,,0.5,,9.992453,45.42914,0.2081401693223537,0.1828371278458844,7,True,0.0372883430871816,70,,,,
448,462,2020-07-01,Marka,180336.0,36067.0,17691.0,14514.0,3177.0,0.4905037846230626,0.0880860620511825,0.06,30.96333333333333,0.4416666666666666,45.79166666666666,4.833333333333333,12.0,1.740153,44.71787,0.4637137550163429,0.4615277970331346,7,False,-0.0289759875899279,60,280.0,7.2,,
449,463,2020-07-01,Tayeeglow,51735.0,10347.0,4260.0,3536.0,724.0,0.4117135401565671,0.0699719725524306,0.02,39.656666666666666,0.4266666666666667,,3.1666666666666665,1.25,3.835937,44.52907,0.5185117637649114,0.4702754954084098,7,True,0.0585619552518427,72,12.0,48.0,264.0,108.0
450,464,2020-07-01,Burtinle,59092.0,11818.0,4913.0,4244.0,669.0,0.415721780335082,0.0566085632086647,0.09,19.968333333333334,0.225,,1.0,1.0,7.802199000000001,48.39912,0.3607539512669208,0.3781725888324873,7,False,-0.0375491915025947,22,,,,
451,465,2020-07-01,Adan Yabaal,35878.0,7176.0,2074.0,1858.0,216.0,0.2890189520624303,0.0301003344481605,0.0,32.473333333333336,0.295,15.0,2.0,1.0,3.549436,46.54467,0.3126112111904077,0.2773519163763066,7,False,-0.0116670356861237,0,40.0,,120.0,
452,466,2020-07-01,Baraawe,56744.0,11349.0,5113.0,4156.0,957.0,0.4505242752665433,0.0843246100978059,0.04,46.825,0.41,,4.5,3.1666666666666665,1.10831,43.84067000000001,0.4454830625784129,0.4911894273127753,7,True,0.040665152046232,11,200.0,6.72,,
453,467,2020-07-01,Luuq,40676.0,8135.0,2490.0,2127.0,363.0,0.3060848186846958,0.0446220036877689,0.04,42.97,0.2616666666666666,14.85,1.1666666666666667,2.6666666666666665,3.792931,42.6976,0.3829595838278671,0.3583282114320836,7,True,0.0522433927473878,59,20.0,1260.0,200.0,493.3333333333333
454,468,2020-07-01,Bandarbeyla,15023.0,3005.0,1023.0,917.0,106.0,0.3404326123128119,0.0352745424292845,0.1,13.078333333333331,0.1716666666666666,30.0,3.0,1.0,9.229735,50.32945,0.3243528970286548,0.2928452579034942,7,False,-0.0475873544093177,10,,,,
455,469,2020-07-01,Taleex,53457.0,10691.0,2351.0,1815.0,536.0,0.2199045926480217,0.0501356280984005,0.07,12.033333333333331,0.1616666666666666,,0.1666666666666666,1.0,9.179458,48.54122,0.3772534798111706,0.2834424695977549,7,True,0.0635378769497331,71,,,,
456,470,2020-07-01,Burco,498248.0,99650.0,9087.0,7778.0,1309.0,0.0911891620672353,0.0131359759157049,0.18,33.98,0.2433333333333333,10.0,2.6666666666666665,1.3333333333333333,9.141337,45.75868,0.1798890136234226,0.140943301555444,7,True,0.0497541394882086,21,,,,
457,471,2020-07-01,Belet Weyne,231850.0,46370.0,21450.0,18400.0,3050.0,0.4625835669613974,0.0657752857450938,0.08,33.041666666666664,0.31,25.0,6.5,7.5,4.724339,45.37965,0.4954915340016362,0.2474660340737546,7,False,-0.2151175328876428,13,4.0,72.0,320.0,132.0
458,472,2020-07-01,Waajid,69574.0,13915.0,6077.0,5011.0,1066.0,0.4367229608336327,0.0766079770032339,0.05,58.446666666666665,0.3616666666666666,,2.1666666666666665,1.0,3.81645,43.43285,0.5312342103332384,0.4933524973050665,7,True,0.0566295364714337,73,,14.0,120.0,
